Gene.ID,genus_tax_id,tax_level,name,category,SRR12515807,SRR12515808,SRR12515809,SRR12515810,SRR12515811,SRR12515812,SRR12515813,SRR12515814,SRR12515815,SRR12515816,SRR12515817,SRR12515818,SRR12515819,SRR12515820,SRR12515821,SRR12515822,SRR12515823,SRR12515824,SRR12515825,SRR12515826,SRR12515827,SRR12515829,SRR12515830,SRR12515831,SRR12515832,SRR12515833,SRR12515834,SRR12515835,SRR12515836,SRR12515837,SRR12515838,SRR12515839,SRR12515840,SRR12515841,SRR12515842,SRR12515843,SRR12515844,SRR12515845,SRR12515846,SRR12515847,SRR12515848,SRR12515849,SRR12515850,SRR12515851,SRR12515852,SRR12515853,SRR12515854,SRR12515855,SRR12515856,SRR12515857,SRR12515858,SRR12515859,SRR12515860,SRR12515861,SRR12515862,SRR12515863,SRR12515864,SRR12515865,SRR12515866,SRR12515867,SRR12515868,SRR12515869,SRR12515870,SRR12515871,SRR12515872,SRR12515873,SRR12515874,SRR12515875,SRR12515876,SRR12515877,SRR12515878,SRR12515879,SRR12515880,SRR12515881,SRR12515882,SRR12515883,SRR12515884,SRR12515885,SRR12515886,SRR12515887,SRR12515888,SRR12515889,SRR12515890,SRR12515891,SRR12515892,SRR12515893,SRR12515894,SRR12515895,SRR12515896,SRR12515897,SRR12515898,SRR12515899,SRR12515900,SRR12515901,SRR12515902,SRR12515903,SRR12515904,SRR12515905,SRR12515906,SRR12515907,SRR12515908,SRR12515909,SRR12515910,SRR12515911,SRR12515912,SRR12515913,SRR12515914,SRR12515915,SRR12515916,SRR12515917,SRR12515918,SRR12515919,SRR12515920,SRR12515921,SRR12515922,SRR12515923,SRR12515924,SRR12515925,SRR12515926,SRR12515927,SRR12515928,SRR12515929,SRR12515930,SRR12515931,SRR12515932,SRR12515933,SRR12515934,SRR12515935,SRR12515936,SRR12515937,SRR12515938,SRR12515939,SRR12515940,SRR12515941,SRR12515942,SRR12515943,SRR12515944,SRR12515945,SRR12515946,SRR12515947,SRR12515948,SRR12515949,SRR12515950,SRR12515951,SRR12515952,SRR12515953,SRR12515954,SRR12515955,SRR12515956,SRR12515957,SRR12515958,SRR12515959,SRR12515960,SRR12515961,SRR12515962,SRR12515963,SRR12515964,SRR12515965,SRR12515966,SRR12515967,SRR12515968,SRR12515969,SRR12515970,SRR12515971,SRR12515972,SRR12515973,SRR12515974,SRR12515975,SRR12515976,SRR12515977,SRR12515978,SRR12515979,SRR12515980,SRR12515981,SRR12515982,SRR12515983,SRR12515984,SRR12515985,SRR12515986,SRR12515987,SRR12515988
1404,1386,1,Bacillus megaterium,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,0,0,0,0,0,2,0,0,0,0,14,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
29379,1279,1,Staphylococcus auricularis,bacteria,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,35,0,0,0,0,0,0,0,0,0,14,30,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
61015,1279,1,Staphylococcus succinus,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1292,1279,1,Staphylococcus warneri,bacteria,24,0,0,0,0,0,8,0,0,0,131,0,0,2,0,0,0,0,0,10,0,7,0,0,0,0,0,1,0,10,8,20,220,0,0,0,0,6,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,287,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,14,36,0,0,0,0,0,0,0,45,5,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,324,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4636,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,13,0,0,2,0,18,0,0,0,0,0,0,2,0,0,0,0,6
1290,1279,1,Staphylococcus hominis,bacteria,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,56,2,0,0,73,6304,2,41,0,0,0,0,0,0,115,0,4,0,0,1,14,19,33,230,0,101,0,36,0,0,0,0,82,0,0,46,0,0,0,0,0,0,0,0,0,155,605,351,10,0,2,289,45,59,0,433,441,0,0,0,0,10,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,25,0,0,0,0,0,2,0,0,0,0,0,599,0,0,0,0,0,0,22,210,225,17,0,290,0,0,16,0,12,0,2,0,0,0,0,10,0,2,0,0,0,0,0,0,20,2247,0,0,0,0,0,12,4,0,82,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,42,364,0,0,2,0,0,0,2,0
2719119,1716,1,Corynebacterium rouxii,bacteria,71,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,6,40,0,0,0,0,48,0,10,1332,5,241,8,0,0,19,34,102,11,0,0,0,1,0,0,0,0,0,0,105,0,65,1,0,0,3,0,86,0,315,0,160,2,0,0,64,781,5264,0,60,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,0,0,0,0,0,5,73,0,0,0,0,0,0,10,5,0,40,0,0,96,0,0,0,0,0,0,0,0,0,0,0,13,0,0,8,0,0,7,0,0,116,0,0,127,0,0,0,0,0,3,0,254,81,0,0,0,0,5,0,0,0,4,0,0,16,0,0,0,0,258,0,0,0,0,0,0,0,0
43770,1716,1,Corynebacterium striatum,bacteria,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,11,0,207,0,0,60,0,0,0,0,0,0,0,0,9,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,7,0,0,0,127,0,63,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,70,0,0,2,0,0,0,0,0
1134687,570,1,Klebsiella michiganensis,bacteria,206,107,14,6,20,26,63,12,16,2,498,822,78,3,24,69,6,37,49,44,0,8,13,0,30,43,17,0,0,0,0,0,0,0,4,0,0,32,0,4,0,236,12,578,1,26,5,36,539,10,8,583,34,515,2,5,7,2,4,276,5,0,0,123,0,0,0,0,0,0,160,362,394,338,0,3,4,30,0,98,384,5,45,0,190,2,7,1,30,13,59,133,4,353,293,2,14,4,14,8,31,0,0,14,0,0,4,2,5,172,2,654,226,7,31,6,0,0,1,0,0,0,0,200,336,352,14,9,2,27,0,12,17,113,79,90,6,12,14,38,24,24,13,198,0,193,364,8,7,6,8,81,16,21,507,112,253,10,9,3,27,52,13,96,0,0,0,0,0,2,546,526,227,0,21,7,19,22,26,8,28
571,570,1,Klebsiella oxytoca,bacteria,36,43,4,0,6,0,24,12,8,0,273,0,166,2,16,0,0,3,6,4,0,0,0,28,45,9,8,0,0,0,0,0,0,33,2,0,0,0,0,0,0,41,6,74,0,6,13,9,0,1,0,368,22,496,2,0,0,1,0,0,0,0,0,146,0,0,0,0,30,0,237,94,148,0,0,0,2,0,14,13,65,0,0,0,212,0,0,1,80,1,0,81,2,129,226,1,2,2,10,6,0,0,0,0,0,0,0,4,0,2044,0,166,191,0,6,3,0,0,3,0,0,0,0,412,293,339,6,0,10,13,3,12,14,37,22,16,1,10,5,3,66,2,35,109,0,51,547,2,1,2,5,0,4,0,787,62,117,1,0,0,26,20,1,14,0,0,0,0,0,0,81,111,0,2,14,6,9,77,12,5,25
1416806,517,1,Bordetella genomosp. 8,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,166,0,0,32,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0
518,517,1,Bordetella bronchiseptica,bacteria,24,21,0,0,10,6,24,5,0,0,602,0,0,0,7,1,2,17,19,0,33,12,9,2,8,25,0,0,21,0,0,226,39,0,0,8,0,0,0,36,510,0,0,94,0,1,0,0,0,7,1,134,20,113,2,4,2,0,0,143,0,65,201,0,3,3,21,82,58,0,0,92,163,0,11,0,1,105,28,9,113,0,44,0,93,0,0,11,46,2,20,0,0,27,86,2,0,0,4,0,0,4,2,6,0,0,11,7,52,173,0,121,0,0,6,0,6,10,0,24,488,43,0,0,0,120,1,2,0,14,2,20,0,30,12,66,2,0,0,0,11,16,49,0,0,13,0,1,0,13,6,0,0,0,517,20,45,4,6,2,0,15,3,7,0,0,0,31,0,0,78,55,75,0,2,4,2,4,0,0,0
520,517,1,Bordetella pertussis,bacteria,186,118,19,3,24,27,311,6,90,0,1852,117,0,8,27,5,4,17,588,21,0,0,11,0,25,71,25,0,0,0,0,0,3,62,1,0,0,0,4,6,0,861,4,4119,3,2,2,13,70,8,7,345,121,834,0,1,0,3,12,480,17,67,258,0,0,0,0,0,20,0,0,0,2754,366,1,6,3,0,18,18,119,4,94,0,5276,110,1,4,149,161,64,292,3,268,1590,1,22,1,8,54,19,0,0,19,32,0,0,0,0,4121,0,547,380,2,524,20,0,1,1,5,0,0,0,727,0,465,2,2,2,32,6,11,16,0,20,52,14,3,6,11,740,6,20,1072,0,157,395,4,16,5,368,7,8,7,868,41,0,14,4,2,46,125,1,404,6,0,0,0,0,0,0,44,287,2,2,7,17,905,10,9,39
529,528,1,Ochrobactrum anthropi,bacteria,199,0,0,0,0,0,20,6,21,0,0,0,41,0,4,0,0,93,8,0,0,0,2,0,0,0,0,8,0,20,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,11,483,0,0,0,3,3,275,8,0,0,0,0,0,0,0,0,118,0,0,383,0,5,0,2,23,0,0,44,2,52,0,78,2,0,2,0,0,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0,0,6,0,0,0,0,183,0,0,0,0,0,0,2,0,4,4,0,2,0,0,0,0,0,7,8,0,0,0,0,0,16,0,0,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0,9,0,0,0,0,0,2,0,2,0,0,0,0,20
35517,-200543314,1,[Eubacterium] brachy,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1744,1743,1,Propionibacterium freudenreichii,bacteria,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,384,0,0,50,0,18,0,0,0,52,189,133,0,0,0,162,33,0,0,12,4,0,0,0,0,56,0,0,0,0,0,0,0,0,13,42,685,0,67,0,0,0,0,2763,692,1213,2,11,0,57,1931,1954,0,72,0,0,0,2,0,0,0,0,0,0,0,0,90,0,0,0,27,0,97,33,13,0,0,0,0,0,0,271,0,0,0,0,0,0,0,10,0,55,0,0,0,0,10,0,6,5,0,0,38,160,15,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,532,0,0,719,24,0,0,0,0,0,0,0,0,0,172,0,0,585,0,2,0,0,0,0,0,290,0,0,0,12,0,0,7,0,0
146939,146937,1,Azospira oryzae,bacteria,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,204,56,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2714924,238749,1,Diaphorobacter sp. HDW4A,bacteria,125,63,0,0,38,9,252,14,11,0,177,0,978,1,22,4,4,5,28,69,0,0,0,0,15,15,16,0,0,0,0,0,4,0,0,0,0,15,25,0,12,48,8,556,5,3,4,4,297,2,2,415,66,219,0,4,1,8,21,363,11,106,1033,1392,6,0,12,0,522,0,118,169,194,0,0,2,0,0,29,12,71,9,0,0,357,0,0,1,29,0,0,26,7,158,573,3,0,12,8,0,21,2,0,0,0,0,8,0,0,107,0,171,0,0,12,0,0,9,0,312,223,15,64,0,0,78,0,3,6,55,3,7,7,30,24,47,14,0,0,19,22,8,8,149,0,40,0,4,4,5,5,23,0,0,500,43,376,10,5,0,11,35,3,19,13,0,0,0,0,2,87,194,76,0,10,4,8,19,0,15,0
2714925,238749,1,Diaphorobacter sp. HDW4B,bacteria,0,0,5,0,0,3,8,6,8,0,48,0,103,2,16,0,0,4,9,8,18,0,0,0,9,0,25,0,0,77,0,0,0,0,0,0,0,0,0,16,0,17,5,119,5,0,0,2,0,0,0,121,38,162,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,164,97,0,0,0,0,10,15,72,4,0,0,355,0,0,0,38,0,0,0,0,0,188,2,2,0,0,0,0,0,0,0,6,0,0,7,13,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,34,0,9,0,0,3,0,0,0,0,0,0,18,0,11,4,2,0,0,0,8,121,0,0,0,0,0,40,118,0,7,0,0,0,0,0,0,0,129,61,2,3,0,0,4,0,0,9
1546149,238749,1,Diaphorobacter polyhydroxybutyrativorans,bacteria,145,0,0,2,0,0,12,6,19,0,76,0,0,7,4,0,2,5,10,0,0,0,0,0,17,9,0,0,0,32,205,0,0,28,2,0,1,19,0,59,0,18,0,0,6,0,0,2,0,3,0,117,13,78,0,5,2,7,2,0,0,0,0,0,0,0,0,0,51,0,0,86,232,0,0,0,3,0,11,0,0,0,8,0,0,0,0,0,0,22,5,0,0,0,80,4,2,0,0,0,12,0,0,3,0,0,0,0,0,0,0,0,185,0,12,0,0,0,0,0,0,12,0,208,86,343,25,0,2,5,0,0,10,37,33,0,0,0,2,24,11,4,18,67,0,0,0,6,0,2,0,0,0,0,100,0,0,3,4,0,3,4,0,8,0,0,0,0,0,0,73,139,0,0,2,0,0,0,0,0,0
480,475,1,Moraxella catarrhalis,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,51,0,0,8,9,0,18,0,0,0,0,11,0,0,0,2,0,70,0,0,0,10,0,0,0,0,0,0,0,0,0,124,0,0,1,2,0,43,129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,104,0,0,0,61,0,0,0,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,3,4,0,0,8,0,0,0,2,8,0,0,0,0,0,4,0,0,0,0,0
34062,475,1,Moraxella osloensis,bacteria,136,24,16,2,3,0,29,14,138,0,118,0,389,0,22,9,26,0,0,27,488,312,52,30,43,0,12,39,234,110,1416,1286,181,1618,179,3,20,8,62,170,417,51,0,110,0,0,3,2,1119,4,4,280,13,217,0,3,6,0,0,0,9,1105,1331,1189,25,40,28,265,229,151,296,62,0,418,0,0,2,10,0,8,588,0,0,0,439,0,0,0,9,7,6,0,0,50,207,6,3,2,8,0,0,2,8,14,92,0,47,10,198,46,0,145,721,8,38,0,77,12,0,248,284,102,387,0,189,1001,0,0,0,28,8,4,40,18,0,207,6,0,0,7,7,2,10,167,0,30,962,4,6,0,10,39,4,12,1314,2785,42,0,10,2,11,6,6,26,202,2,0,0,0,5,96,203,1159,2,2,2,2,6,116,2,0
1639,1637,1,Listeria monocytogenes,bacteria,76,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,0,16,64,0,0,0,8,0,0,3,0,37,4,0,35,0,0,0,0,4,0,0,0,0,0,0,90,0,0,0,0,0,2,0,0,0,0,0,0,0,0,212,64,127,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,3,0,0,89,259,1,0,0,0,0,0,0,0,7,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66,0,0,4,0,0,0,3,0
332056,165695,1,Sphingobium japonicum,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0
56193,165695,1,Sphingobium chungbukense,bacteria,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,2,0,0,0,0,0,0,0,30,0,0,0,0,2,0,0,0,0,0
83263,31988,1,Aminobacter aminovorans,bacteria,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,2,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,0
389348,282132,1,Candidatus Protochlamydia naegleriophila,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1465,55080,1,Brevibacillus laterosporus,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
158836,547,1,Enterobacter hormaechei,bacteria,178,323,15,8,27,9,21,4,69,0,309,0,83,0,9,4,37,33,38,6,29,0,8,32,69,7,33,0,58,0,0,34,30,0,0,1,0,88,6,6,45,173,12,836,3,30,4,14,613,3,18,95,53,396,4,1,3,9,7,91,13,139,137,572,0,1,20,110,27,0,285,370,877,397,23,8,3,0,17,47,151,5,80,0,236,114,1,4,34,1,12,158,6,47,294,4,1,33,5,131,5,0,0,14,0,0,4,3,16,140,0,414,315,3,13,0,0,0,0,0,40,27,23,88,354,246,13,7,2,55,3,3,8,103,50,44,2,3,6,16,38,62,21,74,0,88,946,4,2,10,138,99,21,5,1006,119,105,21,7,0,30,47,4,12,74,0,0,0,0,0,224,179,304,0,3,2,10,37,13,11,28
1768242,318147,1,Paucibacter sp. KCTC 42545,bacteria,752,90,15,11,0,31,72,31,43,0,994,260,80,5,0,22,5,7,33,9,0,0,0,0,85,66,25,2,14,0,0,0,0,0,0,0,0,17,0,17,0,400,15,143,1,8,25,29,1030,9,6,399,95,572,0,4,3,4,25,248,13,0,0,87,0,0,0,0,0,0,159,475,1014,221,10,2,2,36,14,34,436,3,0,0,783,2,1,1,108,6,3414,109,9,120,164,4,1,0,7,10,0,0,0,3,0,0,0,0,0,319,0,311,624,4,17,0,4,2,0,12,0,0,13,444,364,794,0,3,5,69,5,17,35,81,15,36,2,7,10,25,101,29,84,1140,0,88,251,3,4,4,27,66,20,22,2119,158,169,9,16,1,30,29,10,30,0,0,0,0,0,0,374,174,108,0,20,9,9,96,11,10,14
863372,963,1,Herbaspirillum huttiense,bacteria,0,0,0,0,0,0,0,4,0,0,46,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,330,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,101,0,0,0,0,0,2,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,69
765821,572511,1,uncultured Blautia sp.,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,30,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888845,1649470,1,Minicystis rosea,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
