Gene.ID,tax_id,tax_level,genus_tax_id,name,category,SRR11715726,SRR11715727,SRR11715729,SRR11715730,SRR11715731,SRR11715732,SRR11715733,SRR11715734,SRR11715735,SRR11715736,SRR11715737,SRR11715738,SRR11715739,SRR11715740,SRR11715741,SRR11715742,SRR11715743,SRR11715744,SRR11715745,SRR11715746,SRR11715747,SRR11715748,SRR11715749,SRR11715750,SRR11715751,SRR11715752,SRR11715753,SRR11715754,SRR11715755,SRR11715756,SRR11715757,SRR11715758,SRR11715759,SRR11715760,SRR11715761,SRR11715762,SRR11715763,SRR11715764,SRR11715765,SRR11715766,SRR11715767,SRR11715768,SRR11715769,SRR11715770,SRR11715771,SRR11715773,SRR11715774,SRR11715775,SRR11715776,SRR11715777,SRR11715778,SRR11715779,SRR11715780,SRR11715782,SRR11715783,SRR11715784,SRR11715785,SRR11715786,SRR11715787,SRR11715788,SRR11715789,SRR11715790,SRR11715791,SRR11715792,SRR11715793,SRR11715794,SRR11715795,SRR11715796,SRR11715797
2093,2202826,1,407,Methylobacterium sp. 17Sr1-1,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2097,1479019,1,407,Methylobacterium sp. C1,bacteria,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,818,1,816,Bacteroides thetaiotaomicron,bacteria,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,47678,1,816,Bacteroides caccae,bacteria,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2153,53407,1,286,Pseudomonas asplenii,bacteria,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2154,47884,1,286,Pseudomonas taetrolens,bacteria,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,129817,1,286,Pseudomonas brenneri,bacteria,0,0,0,12,0,0,0,0,0,65,2,0,0,1,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2167,658225,1,13687,Sphingomonas glacialis,bacteria,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0
2172,2675225,1,165696,Novosphingobium sp. Gsoil 351,bacteria,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173,2571749,1,165696,Novosphingobium sp. ABRDHK2,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0
2175,68909,1,1298,Deinococcus geothermalis,bacteria,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,2562582,1,41275,Brevundimonas sp. 'scallop',bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,57,5,0,0,0,0,0,0,0,0,0
2182,1120045,1,379,Rhizobium grahamii,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,0
2192,37919,1,1827,Rhodococcus opacus,bacteria,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,0
2194,2651974,1,47420,Hydrogenophaga sp. BPS33,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,16,0,0,10,0,0,0,0,0,0,0,0,0
2199,146827,1,1716,Corynebacterium simulans,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
2200,43770,1,1716,Corynebacterium striatum,bacteria,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,6,7,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,3,5,0,0,3,0,0,0,0,0,0,0,14,0
2208,1792307,1,85413,Bosea sp. PAMC 26642,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,1526658,1,85413,Bosea vaviloviae,bacteria,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,6,0
2217,1315974,1,165695,Sphingobium sp. TKS,bacteria,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,2,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2232,1173026,1,102231,Gloeocapsa sp. PCC 7428,bacteria,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2248,61015,1,1279,Staphylococcus succinus,bacteria,0,0,0,4,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2250,1610493,1,72763,Tessaracoccus flavus,bacteria,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,4,0,1,0,0,0,0,10,0,0,0,0,0
2253,1795631,1,34072,Variovorax sp. PAMC 28711,bacteria,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2254,488729,1,32008,Burkholderia metallica,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2259,1270,1,1269,Micrococcus luteus,bacteria,0,0,0,4,2,0,2,4,2,42,0,12,2,0,0,0,7,16,6,2,8,4,4,0,0,1,2136,28,0,0,0,12,2,0,0,4,0,16,0,2,0,8,0,3,8,0,0,0,11,6,0,4,0,9,6,0,22,0,0,35,1,4,0,7,4,3,2,2,2
2260,381,1,68287,Mesorhizobium loti,bacteria,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2262,1463165,1,570,Klebsiella quasipneumoniae,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,1842535,1,150203,Blastomonas sp. RAC04,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,33039,1,572511,[Ruminococcus] torques,bacteria,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
2275,155892,1,75,Caulobacter vibrioides,bacteria,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,4,0,1,0,0,0,1,0,0,0,2,0,0,2,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,1,4,0,0,1,0,0,4,2,0,2,0,0,0,0,2,0,0,3,0
2286,1756150,1,308865,Elizabethkingia ursingii,bacteria,0,0,0,0,39,0,0,0,1,0,10,84,44,0,11,51,0,35,0,0,11,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4,6,2,0,0,0,0,0,17,0,0,0,20,0,0,30,0,69,8,0,59,0,0,17,37,10,0,0,0,0,0,28,0,0
2288,238,1,308865,Elizabethkingia meningoseptica,bacteria,0,0,0,0,15,0,0,0,0,0,46,20,57,0,1,59,0,46,0,1,12,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,28,0,25,3,1,135,0,0,4667,51,27,0,0,0,0,0,59,0,2
2289,1756149,1,308865,Elizabethkingia bruuniana,bacteria,0,0,0,0,0,0,0,0,0,0,25,11,8,0,0,1,0,6,0,4,0,0,9,0,6,0,30,11,8,0,0,0,0,0,0,14,4,0,0,10,0,0,6,1,0,0,0,4,0,8,10,3,9,0,0,15,2,0,2,9,7,0,0,0,0,0,23,0,0
2302,1636603,1,469,Acinetobacter sp. ACNIH1,bacteria,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,1763828,1,1763827,Hankyongella ginsenosidimutans,bacteria,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2313,450365,1,92793,Aquabacterium fontiphilum,bacteria,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1245526,1,286,Pseudomonas guangdongensis,bacteria,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,1415630,1,286,Pseudomonas sp. TKP,bacteria,0,0,0,0,6,0,0,0,0,1,1,0,2,4,0,0,0,6,0,10,0,2,0,0,3,0,8,2,0,3,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,6,24,4,0,30,0,2,0,0,0,10,10,0,0,4,2,2,2,0,1,0,0,8,0
2329,46677,1,286,Pseudomonas agarici,bacteria,0,0,0,0,2,0,23,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2338,538381,1,152161,Stappia indica,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,1881061,1,152161,Stappia sp. ES.058,bacteria,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2358,157673,1,697331,[Mannheimia] succiniciproducens,bacteria,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,459526,1,237,Flavobacterium anhuiense,bacteria,0,0,0,0,2,0,2,0,0,3,0,0,0,0,0,0,0,12,0,2,0,0,3,0,0,0,0,1,7,0,2,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0,1
2373,253,1,59732,Chryseobacterium indologenes,bacteria,0,0,0,0,14,0,0,0,0,1,15,11,17,0,6,0,0,17,0,5,0,0,0,0,0,10,21,2,0,1,0,0,0,0,3,18,2,2,0,5,0,0,8,8,6,0,2,62,0,2,34,0,29,0,2,71,26,50,12,8,19,0,0,0,3,0,26,9,0
2374,112234,1,59732,Chryseobacterium joostei,bacteria,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0
2377,250,1,59732,Chryseobacterium gleum,bacteria,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2379,2560053,1,265,Paracoccus sp. 2251,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,864828,1,149698,Massilia umbonata,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2385,482462,1,1763,Mycobacterium dioxanotrophicus,bacteria,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,3,0,13,0,4,0,0,0,3,0,0,0,0
2386,222805,1,1763,Mycobacterium chimaera,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2387,1768,1,1763,Mycobacterium kansasii,bacteria,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
2389,1764,1,1763,Mycobacterium avium,bacteria,0,0,0,0,3,2,0,0,0,8,0,0,4,10,0,2,1,0,3,6,0,0,15,0,0,0,13,0,4,0,0,0,0,0,3,3,0,0,0,1,0,0,1,2,0,0,0,0,0,2,2,0,0,3,0,0,14,0,3,3,0,0,2,0,0,0,3,2,0
2400,1125847,1,379,Rhizobium sp. NT-26,bacteria,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2403,1828,1,1827,Rhodococcus fascians,bacteria,0,0,0,0,5,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,28,0,1,0,0,0,0,0,0,0,2,0,6,0
2404,1564114,1,1827,Rhodococcus sp. B7740,bacteria,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,39,0,0,0,8,0
2405,1299,1,1298,Deinococcus radiodurans,bacteria,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0
2406,2211160,1,40323,Stenotrophomonas sp. pho,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412,217204,1,222,Achromobacter insolitus,bacteria,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,72557,1,222,Achromobacter ruhlandii,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,82541,1,106589,Cupriavidus gilardii,bacteria,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,407020,1,165695,Sphingobium sp. MI1205,bacteria,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2426,2494701,1,547,Enterobacter chengduensis,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,399742,1,547,Enterobacter sp. 638,bacteria,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,881260,1,547,Enterobacter bugandensis,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2429,299767,1,547,Enterobacter ludwigii,bacteria,0,0,0,0,1,0,3,0,0,5,2,0,3,0,1,3,7,1,0,4,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,10,1,0,1,0,1,0,0,0,3,0,0,0,0,0,0,1,0,5,0,7,2,0,0,1,0,1,0,0,3,0
2430,2081702,1,1654,Actinomyces sp. oral taxon 897,bacteria,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,520,1,517,Bordetella pertussis,bacteria,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2435,110321,1,28105,Sinorhizobium medicae,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,65058,1,1716,Corynebacterium ulcerans,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2439,161899,1,1716,Corynebacterium singulare,bacteria,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,13,4,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,2,5,0,3,0,0,0,0,18,0,0,0,8,0,0,2,0,0,3,0,0,0,0,0,4,9,0,0,0,6,0,2,2,0
2444,1945512,1,10,Cellvibrio sp. PSBB023,bacteria,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2445,34015,1,150203,Blastomonas natatoria,bacteria,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,80,5,3,0,1,0,0,0,0,0,2,0,0,0
2461,47920,1,12916,Acidovorax delafieldii,bacteria,0,0,0,0,5,0,1,1,0,2,0,3,0,0,0,0,0,0,4,0,0,0,3,0,0,0,6,2,0,12,0,0,5,0,0,4,3,1,0,1,0,0,4,0,0,0,0,0,0,0,0,5,0,3,0,0,2,0,0,0,0,0,0,0,4,0,0,2,0
2466,46126,1,1279,Staphylococcus chromogenes,bacteria,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,1288,1,1279,Staphylococcus xylosus,bacteria,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,1283,1,1279,Staphylococcus haemolyticus,bacteria,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,2,1,0,0,2,0,4,0,0,14,6,0
2474,1749,1,1912215,Acidipropionibacterium jensenii,bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,263,1,262,Francisella tularensis,bacteria,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2479,40576,1,626,Xenorhabdus bovienii,bacteria,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
